user_id,event_date,event_type,channel,region
3965,2024-02-18,session,Ads,EU
3965,2024-02-22,session,Ads,EU
3965,2024-02-27,session,Ads,EU
3965,2024-03-04,session,Ads,EU
3965,2024-03-09,session,Ads,EU
3965,2024-03-11,session,Ads,EU
3965,2024-03-13,session,Ads,EU
3965,2024-03-14,session,Ads,EU
3966,2024-01-27,session,Referral,APAC
3966,2024-01-28,session,Referral,APAC
3966,2024-01-29,session,Referral,APAC
3966,2024-02-11,session,Referral,APAC
3966,2024-02-14,session,Referral,APAC
3966,2024-02-15,session,Referral,APAC
3966,2024-02-17,session,Referral,APAC
3966,2024-02-21,session,Referral,APAC
3967,2024-01-29,session,Referral,LATAM
3967,2024-02-08,session,Referral,LATAM
3967,2024-02-09,session,Referral,LATAM
3967,2024-02-14,session,Referral,LATAM
3967,2024-02-18,session,Referral,LATAM
3967,2024-02-19,session,Referral,LATAM
3967,2024-02-23,session,Referral,LATAM
3967,2024-02-24,session,Referral,LATAM
3968,2024-03-21,activate,Referral,NA
3968,2024-03-16,session,Referral,NA
3968,2024-03-19,session,Referral,NA
3968,2024-03-23,session,Referral,NA
3968,2024-03-27,session,Referral,NA
3968,2024-04-05,session,Referral,NA
3968,2024-04-07,session,Referral,NA
3968,2024-04-10,session,Referral,NA
3969,2024-01-24,session,Ads,NA
3969,2024-01-31,session,Ads,NA
3969,2024-02-02,session,Ads,NA
3969,2024-02-18,session,Ads,NA
3969,2024-02-21,session,Ads,NA
3970,2024-02-14,session,Organic,LATAM
3970,2024-02-17,session,Organic,LATAM
3970,2024-02-19,session,Organic,LATAM
3970,2024-02-21,session,Organic,LATAM
3970,2024-02-26,session,Organic,LATAM
3970,2024-02-27,session,Organic,LATAM
3970,2024-02-28,session,Organic,LATAM
3970,2024-03-01,session,Organic,LATAM
3970,2024-03-04,session,Organic,LATAM
3970,2024-03-09,session,Organic,LATAM
3970,2024-03-12,session,Organic,LATAM
3971,2024-02-17,activate,Ads,APAC
3971,2024-02-17,session,Ads,APAC
3971,2024-02-22,session,Ads,APAC
3971,2024-02-23,session,Ads,APAC
3971,2024-02-29,session,Ads,APAC
3971,2024-03-04,session,Ads,APAC
3971,2024-03-07,session,Ads,APAC
3972,2024-02-21,activate,Organic,EU
3972,2024-02-18,session,Organic,EU
3972,2024-02-26,session,Organic,EU
3972,2024-02-29,session,Organic,EU
3972,2024-03-01,session,Organic,EU
3972,2024-03-03,session,Organic,EU
3972,2024-03-05,session,Organic,EU
3972,2024-03-13,session,Organic,EU
3973,2024-02-27,activate,Ads,EU
3973,2024-02-27,session,Ads,EU
3973,2024-02-28,session,Ads,EU
3973,2024-03-06,session,Ads,EU
3973,2024-03-07,session,Ads,EU
3973,2024-03-15,session,Ads,EU
3973,2024-03-20,session,Ads,EU
3974,2024-01-25,session,Referral,LATAM
3974,2024-01-30,session,Referral,LATAM
3974,2024-02-01,session,Referral,LATAM
3974,2024-02-05,session,Referral,LATAM
3974,2024-02-10,session,Referral,LATAM
3974,2024-02-15,session,Referral,LATAM
3975,2024-02-01,session,Organic,EU
3975,2024-02-11,session,Organic,EU
3975,2024-03-01,session,Organic,EU
3976,2024-01-14,activate,Organic,APAC
3976,2024-01-08,session,Organic,APAC
3976,2024-01-22,session,Organic,APAC
3976,2024-01-25,session,Organic,APAC
3976,2024-01-26,session,Organic,APAC
3976,2024-01-27,session,Organic,APAC
3976,2024-01-31,session,Organic,APAC
3976,2024-02-06,session,Organic,APAC
3977,2024-01-19,session,Organic,EU
3977,2024-01-24,session,Organic,EU
3977,2024-01-28,session,Organic,EU
3977,2024-01-30,session,Organic,EU
3977,2024-02-02,session,Organic,EU
3977,2024-02-05,session,Organic,EU
3977,2024-02-06,session,Organic,EU
3977,2024-02-07,session,Organic,EU
3978,2024-02-29,session,Organic,NA
3978,2024-03-08,session,Organic,NA
3978,2024-03-11,session,Organic,NA
3978,2024-03-15,session,Organic,NA
3978,2024-03-16,session,Organic,NA
3978,2024-03-19,session,Organic,NA
3978,2024-03-20,session,Organic,NA
3979,2024-04-07,activate,Ads,APAC
3979,2024-04-03,session,Ads,APAC
3979,2024-04-05,session,Ads,APAC
3979,2024-04-12,session,Ads,APAC
3979,2024-04-14,session,Ads,APAC
3979,2024-04-19,session,Ads,APAC
3979,2024-04-27,session,Ads,APAC
3979,2024-04-28,session,Ads,APAC
3979,2024-04-29,session,Ads,APAC
3979,2024-04-30,session,Ads,APAC
3980,2024-01-28,session,Organic,APAC
3980,2024-01-31,session,Organic,APAC
3980,2024-02-02,session,Organic,APAC
3980,2024-02-06,session,Organic,APAC
3980,2024-02-10,session,Organic,APAC
3980,2024-02-20,session,Organic,APAC
3981,2024-02-07,activate,Referral,APAC
3981,2024-02-08,session,Referral,APAC
3981,2024-02-09,session,Referral,APAC
3981,2024-02-22,session,Referral,APAC
3981,2024-02-28,session,Referral,APAC
3981,2024-03-05,session,Referral,APAC
3982,2024-02-06,session,Referral,APAC
3982,2024-02-10,session,Referral,APAC
3982,2024-02-12,session,Referral,APAC
3982,2024-02-15,session,Referral,APAC
3982,2024-02-16,session,Referral,APAC
3982,2024-02-19,session,Referral,APAC
3983,2024-02-22,session,Ads,APAC
3983,2024-02-25,session,Ads,APAC
3983,2024-02-27,session,Ads,APAC
3983,2024-03-02,session,Ads,APAC
3983,2024-03-05,session,Ads,APAC
3983,2024-03-12,session,Ads,APAC
3983,2024-03-14,session,Ads,APAC
3984,2024-02-22,session,Ads,LATAM
3984,2024-02-24,session,Ads,LATAM
3984,2024-02-28,session,Ads,LATAM
3984,2024-03-06,session,Ads,LATAM
3985,2024-03-07,session,Organic,APAC
3985,2024-03-08,session,Organic,APAC
3985,2024-03-09,session,Organic,APAC
3985,2024-03-13,session,Organic,APAC
3985,2024-03-16,session,Organic,APAC
3985,2024-03-29,session,Organic,APAC
3985,2024-04-03,session,Organic,APAC
3986,2024-05-07,session,Ads,APAC
3986,2024-05-08,session,Ads,APAC
3986,2024-05-10,session,Ads,APAC
3986,2024-05-12,session,Ads,APAC
3986,2024-05-13,session,Ads,APAC
3986,2024-05-18,session,Ads,APAC
3986,2024-05-27,session,Ads,APAC
3986,2024-05-30,session,Ads,APAC
3987,2024-02-20,activate,Ads,NA
3987,2024-02-25,session,Ads,NA
3987,2024-02-27,session,Ads,NA
3987,2024-02-28,session,Ads,NA
3987,2024-02-29,session,Ads,NA
3987,2024-03-06,session,Ads,NA
3987,2024-03-09,session,Ads,NA
3987,2024-03-10,session,Ads,NA
3987,2024-03-11,session,Ads,NA
3987,2024-03-16,session,Ads,NA
3988,2024-02-18,activate,Referral,NA
3988,2024-02-16,session,Referral,NA
3988,2024-02-22,session,Referral,NA
3988,2024-02-28,session,Referral,NA
3988,2024-03-01,session,Referral,NA
3988,2024-03-03,session,Referral,NA
3988,2024-03-04,session,Referral,NA
3988,2024-03-05,session,Referral,NA
3988,2024-03-08,session,Referral,NA
3988,2024-03-09,session,Referral,NA
3988,2024-03-12,session,Referral,NA
3989,2024-02-16,session,Ads,NA
3989,2024-02-23,session,Ads,NA
3989,2024-03-04,session,Ads,NA
3989,2024-03-06,session,Ads,NA
3989,2024-03-08,session,Ads,NA
3989,2024-03-09,session,Ads,NA
3990,2024-01-27,session,Referral,LATAM
3990,2024-02-19,session,Referral,LATAM
3991,2024-02-24,activate,Ads,EU
3991,2024-02-21,session,Ads,EU
3991,2024-02-22,session,Ads,EU
3991,2024-02-23,session,Ads,EU
3991,2024-02-24,session,Ads,EU
3991,2024-02-27,session,Ads,EU
3991,2024-02-29,session,Ads,EU
3991,2024-03-07,session,Ads,EU
3991,2024-03-14,session,Ads,EU
3991,2024-03-20,session,Ads,EU
3991,2024-03-21,session,Ads,EU
3992,2024-01-30,activate,Organic,EU
3992,2024-02-11,session,Organic,EU
3992,2024-02-16,session,Organic,EU
3992,2024-02-17,session,Organic,EU
3992,2024-02-23,session,Organic,EU
3992,2024-02-25,session,Organic,EU
3993,2024-03-02,session,Ads,LATAM
3993,2024-03-04,session,Ads,LATAM
3993,2024-03-08,session,Ads,LATAM
3993,2024-03-19,session,Ads,LATAM
3994,2024-03-04,session,Email,NA
3994,2024-03-06,session,Email,NA
3994,2024-03-18,session,Email,NA
3994,2024-03-26,session,Email,NA
3995,2024-03-02,activate,Ads,APAC
3995,2024-02-25,session,Ads,APAC
3995,2024-02-26,session,Ads,APAC
3995,2024-03-02,session,Ads,APAC
3995,2024-03-03,session,Ads,APAC
3995,2024-03-06,session,Ads,APAC
3995,2024-03-09,session,Ads,APAC
3995,2024-03-12,session,Ads,APAC
3995,2024-03-14,session,Ads,APAC
3995,2024-03-22,session,Ads,APAC
3995,2024-03-23,session,Ads,APAC
3996,2024-03-25,activate,Organic,NA
3996,2024-03-22,session,Organic,NA
3996,2024-03-27,session,Organic,NA
3996,2024-04-03,session,Organic,NA
3996,2024-04-05,session,Organic,NA
3996,2024-04-07,session,Organic,NA
3996,2024-04-09,session,Organic,NA
3997,2024-03-01,activate,Ads,NA
3997,2024-02-24,session,Ads,NA
3997,2024-02-28,session,Ads,NA
3997,2024-03-02,session,Ads,NA
3997,2024-03-12,session,Ads,NA
3997,2024-03-19,session,Ads,NA
3998,2024-02-07,session,Organic,NA
3998,2024-02-09,session,Organic,NA
3998,2024-02-13,session,Organic,NA
3998,2024-02-14,session,Organic,NA
3998,2024-02-20,session,Organic,NA
3998,2024-02-21,session,Organic,NA
3998,2024-02-29,session,Organic,NA
3998,2024-03-05,session,Organic,NA
3999,2024-04-20,session,Organic,NA
3999,2024-04-26,session,Organic,NA
3999,2024-05-02,session,Organic,NA
3999,2024-05-03,session,Organic,NA
3999,2024-05-06,session,Organic,NA
3999,2024-05-15,session,Organic,NA
4000,2024-03-09,session,Organic,EU
4000,2024-03-21,session,Organic,EU
4000,2024-03-25,session,Organic,EU
4000,2024-03-27,session,Organic,EU
4000,2024-04-03,session,Organic,EU
4000,2024-04-06,session,Organic,EU
4001,2024-02-13,session,Ads,EU
4001,2024-02-17,session,Ads,EU
4001,2024-02-25,session,Ads,EU
4001,2024-02-29,session,Ads,EU
4001,2024-03-07,session,Ads,EU
4002,2024-02-24,activate,Ads,APAC
4002,2024-02-24,session,Ads,APAC
4002,2024-02-29,session,Ads,APAC
4002,2024-03-03,session,Ads,APAC
4002,2024-03-06,session,Ads,APAC
4002,2024-03-07,session,Ads,APAC
4002,2024-03-13,session,Ads,APAC
4002,2024-03-18,session,Ads,APAC
4003,2024-01-31,session,Organic,NA
4003,2024-02-05,session,Organic,NA
4003,2024-02-06,session,Organic,NA
4003,2024-02-07,session,Organic,NA
4003,2024-02-12,session,Organic,NA
4003,2024-02-13,session,Organic,NA
4003,2024-02-14,session,Organic,NA
4003,2024-02-15,session,Organic,NA
4003,2024-02-27,session,Organic,NA
4004,2024-02-03,activate,Ads,NA
4004,2024-02-01,session,Ads,NA
4004,2024-02-05,session,Ads,NA
4004,2024-02-09,session,Ads,NA
4004,2024-02-13,session,Ads,NA
4004,2024-02-17,session,Ads,NA
4004,2024-02-23,session,Ads,NA
4004,2024-02-26,session,Ads,NA
4004,2024-02-27,session,Ads,NA
4005,2024-02-15,activate,Ads,LATAM
4005,2024-02-18,session,Ads,LATAM
4005,2024-02-29,session,Ads,LATAM
4005,2024-03-01,session,Ads,LATAM
4005,2024-03-02,session,Ads,LATAM
4005,2024-03-03,session,Ads,LATAM
4005,2024-03-10,session,Ads,LATAM
4006,2024-02-24,session,Ads,APAC
4006,2024-02-26,session,Ads,APAC
4006,2024-03-03,session,Ads,APAC
4006,2024-03-19,session,Ads,APAC
4007,2024-01-25,activate,Ads,LATAM
4007,2024-01-21,session,Ads,LATAM
4007,2024-01-28,session,Ads,LATAM
4007,2024-02-07,session,Ads,LATAM
4007,2024-02-12,session,Ads,LATAM
4007,2024-02-14,session,Ads,LATAM
4008,2024-02-27,session,Ads,NA
4008,2024-02-28,session,Ads,NA
4008,2024-03-05,session,Ads,NA
4008,2024-03-11,session,Ads,NA
4008,2024-03-12,session,Ads,NA
4008,2024-03-16,session,Ads,NA
4008,2024-03-20,session,Ads,NA
4008,2024-03-22,session,Ads,NA
4008,2024-03-23,session,Ads,NA
4009,2024-03-04,session,Ads,APAC
4009,2024-03-14,session,Ads,APAC
4009,2024-03-15,session,Ads,APAC
4009,2024-03-18,session,Ads,APAC
4009,2024-03-28,session,Ads,APAC
4010,2024-03-13,activate,Ads,APAC
4010,2024-03-08,session,Ads,APAC
4010,2024-03-13,session,Ads,APAC
4010,2024-03-15,session,Ads,APAC
4010,2024-03-26,session,Ads,APAC
4010,2024-03-28,session,Ads,APAC
4010,2024-03-31,session,Ads,APAC
4010,2024-04-03,session,Ads,APAC
4011,2024-01-23,activate,Referral,LATAM
4011,2024-01-17,session,Referral,LATAM
4011,2024-01-19,session,Referral,LATAM
4011,2024-01-24,session,Referral,LATAM
4011,2024-02-02,session,Referral,LATAM
4011,2024-02-03,session,Referral,LATAM
4011,2024-02-07,session,Referral,LATAM
4012,2024-01-27,activate,Referral,NA
4012,2024-01-28,session,Referral,NA
4012,2024-01-31,session,Referral,NA
4012,2024-02-01,session,Referral,NA
4012,2024-02-03,session,Referral,NA
4012,2024-02-07,session,Referral,NA
4012,2024-02-12,session,Referral,NA
4012,2024-02-23,session,Referral,NA
4013,2024-02-24,activate,Email,NA
4013,2024-02-23,session,Email,NA
4013,2024-02-24,session,Email,NA
4013,2024-03-03,session,Email,NA
4013,2024-03-04,session,Email,NA
4013,2024-03-05,session,Email,NA
4013,2024-03-06,session,Email,NA
4013,2024-03-10,session,Email,NA
4013,2024-03-17,session,Email,NA
4014,2024-02-18,activate,Organic,EU
4014,2024-02-19,session,Organic,EU
4014,2024-02-22,session,Organic,EU
4014,2024-02-25,session,Organic,EU
4014,2024-03-02,session,Organic,EU
4015,2024-02-13,session,Ads,NA
4015,2024-02-18,session,Ads,NA
4015,2024-02-25,session,Ads,NA
4015,2024-02-28,session,Ads,NA
4015,2024-03-07,session,Ads,NA
4016,2024-02-19,session,Ads,EU
4016,2024-02-20,session,Ads,EU
4016,2024-02-27,session,Ads,EU
4016,2024-03-01,session,Ads,EU
4016,2024-03-03,session,Ads,EU
4016,2024-03-05,session,Ads,EU
4016,2024-03-08,session,Ads,EU
4017,2024-01-29,activate,Organic,APAC
4017,2024-02-02,session,Organic,APAC
4017,2024-02-11,session,Organic,APAC
4017,2024-02-17,session,Organic,APAC
4017,2024-02-18,session,Organic,APAC
4018,2024-05-01,activate,Ads,APAC
4018,2024-04-26,session,Ads,APAC
4018,2024-04-28,session,Ads,APAC
4018,2024-04-29,session,Ads,APAC
4018,2024-05-20,session,Ads,APAC
4018,2024-05-21,session,Ads,APAC
4018,2024-05-22,session,Ads,APAC
4019,2024-03-29,activate,Ads,LATAM
4019,2024-03-30,session,Ads,LATAM
4019,2024-04-02,session,Ads,LATAM
4019,2024-04-12,session,Ads,LATAM
4019,2024-04-15,session,Ads,LATAM
4019,2024-04-16,session,Ads,LATAM
4020,2024-02-01,session,Ads,NA
4020,2024-02-02,session,Ads,NA
4020,2024-02-09,session,Ads,NA
4020,2024-02-25,session,Ads,NA
4021,2024-02-15,session,Ads,EU
4021,2024-02-20,session,Ads,EU
4021,2024-03-04,session,Ads,EU
4021,2024-03-12,session,Ads,EU
4022,2024-03-15,session,Ads,EU
4022,2024-03-16,session,Ads,EU
4022,2024-03-18,session,Ads,EU
4022,2024-03-22,session,Ads,EU
4022,2024-03-27,session,Ads,EU
4022,2024-03-31,session,Ads,EU
4022,2024-04-07,session,Ads,EU
4023,2024-02-11,session,Organic,APAC
4023,2024-02-15,session,Organic,APAC
4023,2024-02-25,session,Organic,APAC
4023,2024-03-09,session,Organic,APAC
4024,2024-03-05,session,Organic,APAC
4024,2024-03-13,session,Organic,APAC
4024,2024-03-21,session,Organic,APAC
4024,2024-03-26,session,Organic,APAC
4024,2024-03-28,session,Organic,APAC
4024,2024-04-01,session,Organic,APAC
4025,2024-03-03,activate,Referral,APAC
4025,2024-03-05,session,Referral,APAC
4025,2024-03-15,session,Referral,APAC
4025,2024-03-17,session,Referral,APAC
4025,2024-03-26,session,Referral,APAC
4025,2024-03-28,session,Referral,APAC
4025,2024-03-30,session,Referral,APAC
4026,2024-01-26,activate,Ads,NA
4026,2024-01-27,session,Ads,NA
4026,2024-01-30,session,Ads,NA
4026,2024-02-05,session,Ads,NA
4026,2024-02-09,session,Ads,NA
4026,2024-02-10,session,Ads,NA
4026,2024-02-12,session,Ads,NA
4026,2024-02-18,session,Ads,NA
4027,2024-03-09,session,Organic,EU
4027,2024-03-10,session,Organic,EU
4027,2024-03-11,session,Organic,EU
4027,2024-03-16,session,Organic,EU
4027,2024-03-17,session,Organic,EU
4027,2024-03-19,session,Organic,EU
4027,2024-03-21,session,Organic,EU
4027,2024-03-23,session,Organic,EU
4027,2024-03-30,session,Organic,EU
4027,2024-04-04,session,Organic,EU
4028,2024-02-11,activate,Ads,LATAM
4028,2024-02-06,session,Ads,LATAM
4028,2024-02-12,session,Ads,LATAM
4028,2024-02-15,session,Ads,LATAM
4028,2024-02-21,session,Ads,LATAM
4028,2024-02-23,session,Ads,LATAM
4028,2024-02-24,session,Ads,LATAM
4028,2024-02-29,session,Ads,LATAM
4028,2024-03-04,session,Ads,LATAM
4029,2024-02-24,session,Ads,LATAM
4029,2024-02-25,session,Ads,LATAM
4029,2024-02-26,session,Ads,LATAM
4029,2024-02-27,session,Ads,LATAM
4029,2024-03-03,session,Ads,LATAM
4029,2024-03-06,session,Ads,LATAM
4029,2024-03-09,session,Ads,LATAM
4029,2024-03-12,session,Ads,LATAM
4029,2024-03-22,session,Ads,LATAM
4030,2024-03-08,activate,Ads,EU
4030,2024-03-07,session,Ads,EU
4030,2024-03-08,session,Ads,EU
4030,2024-03-16,session,Ads,EU
4030,2024-03-20,session,Ads,EU
4030,2024-03-21,session,Ads,EU
4030,2024-03-22,session,Ads,EU
4030,2024-03-28,session,Ads,EU
4031,2024-02-06,activate,Organic,LATAM
4031,2024-02-10,session,Organic,LATAM
4031,2024-02-21,session,Organic,LATAM
4031,2024-02-22,session,Organic,LATAM
4031,2024-02-24,session,Organic,LATAM
4031,2024-02-28,session,Organic,LATAM
4031,2024-02-29,session,Organic,LATAM
4031,2024-03-04,session,Organic,LATAM
4032,2024-03-28,activate,Referral,LATAM
4032,2024-03-30,session,Referral,LATAM
4032,2024-04-03,session,Referral,LATAM
4032,2024-04-09,session,Referral,LATAM
4032,2024-04-10,session,Referral,LATAM
4032,2024-04-17,session,Referral,LATAM
4032,2024-04-20,session,Referral,LATAM
4032,2024-04-21,session,Referral,LATAM
4033,2024-02-10,activate,Email,NA
4033,2024-02-08,session,Email,NA
4033,2024-02-10,session,Email,NA
4033,2024-02-13,session,Email,NA
4033,2024-02-16,session,Email,NA
4033,2024-02-17,session,Email,NA
4033,2024-02-19,session,Email,NA
4033,2024-02-21,session,Email,NA
4033,2024-03-02,session,Email,NA
4033,2024-03-04,session,Email,NA
4034,2024-03-04,activate,Ads,LATAM
4034,2024-03-02,session,Ads,LATAM
4034,2024-03-13,session,Ads,LATAM
4034,2024-03-18,session,Ads,LATAM
4034,2024-03-19,session,Ads,LATAM
4034,2024-03-20,session,Ads,LATAM
4034,2024-03-21,session,Ads,LATAM
4034,2024-03-22,session,Ads,LATAM
4034,2024-03-23,session,Ads,LATAM
4034,2024-03-24,session,Ads,LATAM
4034,2024-03-30,session,Ads,LATAM
4035,2024-03-18,activate,Ads,APAC
4035,2024-03-16,session,Ads,APAC
4035,2024-03-18,session,Ads,APAC
4035,2024-03-19,session,Ads,APAC
4035,2024-03-21,session,Ads,APAC
4035,2024-03-26,session,Ads,APAC
4035,2024-03-30,session,Ads,APAC
4035,2024-04-05,session,Ads,APAC
4035,2024-04-06,session,Ads,APAC
4036,2024-04-22,session,Ads,LATAM
4036,2024-04-25,session,Ads,LATAM
4036,2024-04-26,session,Ads,LATAM
4036,2024-04-29,session,Ads,LATAM
4036,2024-04-30,session,Ads,LATAM
4037,2024-03-09,session,Referral,APAC
4037,2024-03-13,session,Referral,APAC
4037,2024-03-15,session,Referral,APAC
4037,2024-03-18,session,Referral,APAC
4038,2024-02-06,session,Ads,EU
4038,2024-02-18,session,Ads,EU
4038,2024-02-19,session,Ads,EU
4038,2024-02-25,session,Ads,EU
4038,2024-02-28,session,Ads,EU
4039,2024-02-19,session,Organic,APAC
4039,2024-02-21,session,Organic,APAC
4039,2024-02-25,session,Organic,APAC
4039,2024-02-27,session,Organic,APAC
4039,2024-03-03,session,Organic,APAC
4039,2024-03-07,session,Organic,APAC
4039,2024-03-08,session,Organic,APAC
4039,2024-03-09,session,Organic,APAC
4040,2024-02-10,session,Ads,EU
4040,2024-02-13,session,Ads,EU
4040,2024-02-19,session,Ads,EU
4040,2024-02-21,session,Ads,EU
4040,2024-02-26,session,Ads,EU
4040,2024-02-27,session,Ads,EU
4040,2024-03-06,session,Ads,EU
4041,2024-04-22,activate,Ads,EU
4041,2024-04-28,session,Ads,EU
4041,2024-04-29,session,Ads,EU
4041,2024-05-04,session,Ads,EU
4041,2024-05-09,session,Ads,EU
4041,2024-05-14,session,Ads,EU
4041,2024-05-16,session,Ads,EU
4042,2024-05-31,activate,Organic,EU
4042,2024-05-30,session,Organic,EU
4042,2024-06-13,session,Organic,EU
4042,2024-06-15,session,Organic,EU
4042,2024-06-16,session,Organic,EU
4042,2024-06-19,session,Organic,EU
4043,2024-02-13,activate,Organic,APAC
4043,2024-02-15,session,Organic,APAC
4043,2024-02-18,session,Organic,APAC
4043,2024-02-20,session,Organic,APAC
4043,2024-02-22,session,Organic,APAC
4043,2024-02-24,session,Organic,APAC
4043,2024-02-25,session,Organic,APAC
4043,2024-03-01,session,Organic,APAC
4043,2024-03-06,session,Organic,APAC
4044,2024-02-11,activate,Referral,NA
4044,2024-02-14,session,Referral,NA
4044,2024-02-19,session,Referral,NA
4044,2024-02-24,session,Referral,NA
4044,2024-03-07,session,Referral,NA
4044,2024-03-08,session,Referral,NA
4045,2024-01-25,activate,Referral,LATAM
4045,2024-01-21,session,Referral,LATAM
4045,2024-01-24,session,Referral,LATAM
4045,2024-01-25,session,Referral,LATAM
4045,2024-02-12,session,Referral,LATAM
4046,2024-01-29,session,Email,NA
4046,2024-01-30,session,Email,NA
4046,2024-02-02,session,Email,NA
4046,2024-02-06,session,Email,NA
4046,2024-02-12,session,Email,NA
4046,2024-02-15,session,Email,NA
4046,2024-02-17,session,Email,NA
4046,2024-02-19,session,Email,NA
4046,2024-02-26,session,Email,NA
4046,2024-02-27,session,Email,NA
4047,2024-02-11,session,Ads,APAC
4047,2024-02-23,session,Ads,APAC
4047,2024-02-25,session,Ads,APAC
4047,2024-02-29,session,Ads,APAC
4048,2024-03-03,activate,Referral,NA
4048,2024-02-28,session,Referral,NA
4048,2024-03-02,session,Referral,NA
4048,2024-03-10,session,Referral,NA
4048,2024-03-12,session,Referral,NA
4048,2024-03-21,session,Referral,NA
4048,2024-03-23,session,Referral,NA
4048,2024-03-24,session,Referral,NA
4048,2024-03-27,session,Referral,NA
4049,2024-01-24,activate,Organic,APAC
4049,2024-01-29,session,Organic,APAC
4049,2024-02-01,session,Organic,APAC
4049,2024-02-07,session,Organic,APAC
4049,2024-02-16,session,Organic,APAC
4050,2024-02-06,session,Ads,EU
4050,2024-02-14,session,Ads,EU
4050,2024-02-16,session,Ads,EU
4050,2024-02-19,session,Ads,EU
4050,2024-02-27,session,Ads,EU
4050,2024-03-04,session,Ads,EU
4051,2024-02-12,activate,Organic,LATAM
4051,2024-02-09,session,Organic,LATAM
4051,2024-02-20,session,Organic,LATAM
4051,2024-02-22,session,Organic,LATAM
4051,2024-02-24,session,Organic,LATAM
4051,2024-02-26,session,Organic,LATAM
4051,2024-02-29,session,Organic,LATAM
4051,2024-03-03,session,Organic,LATAM
4051,2024-03-04,session,Organic,LATAM
4051,2024-03-08,session,Organic,LATAM
4052,2024-02-05,session,Ads,EU
4052,2024-02-11,session,Ads,EU
4052,2024-02-17,session,Ads,EU
4053,2024-03-07,activate,Organic,APAC
4053,2024-03-17,session,Organic,APAC
4053,2024-03-21,session,Organic,APAC
4053,2024-03-23,session,Organic,APAC
4053,2024-03-27,session,Organic,APAC
4054,2024-02-14,session,Organic,EU
4054,2024-02-16,session,Organic,EU
4054,2024-02-17,session,Organic,EU
4054,2024-02-18,session,Organic,EU
4054,2024-02-20,session,Organic,EU
4054,2024-02-23,session,Organic,EU
4054,2024-03-02,session,Organic,EU
4055,2024-03-07,activate,Organic,LATAM
4055,2024-03-02,session,Organic,LATAM
4055,2024-03-03,session,Organic,LATAM
4055,2024-03-05,session,Organic,LATAM
4055,2024-03-10,session,Organic,LATAM
4055,2024-03-12,session,Organic,LATAM
4055,2024-03-14,session,Organic,LATAM
4055,2024-03-29,session,Organic,LATAM
4056,2024-02-04,session,Ads,LATAM
4056,2024-02-14,session,Ads,LATAM
4056,2024-02-15,session,Ads,LATAM
4056,2024-02-29,session,Ads,LATAM
4057,2024-03-04,session,Ads,APAC
4057,2024-03-06,session,Ads,APAC
4057,2024-03-15,session,Ads,APAC
4057,2024-03-16,session,Ads,APAC
4057,2024-03-19,session,Ads,APAC
4057,2024-03-21,session,Ads,APAC
4057,2024-03-25,session,Ads,APAC
4057,2024-03-31,session,Ads,APAC
4058,2024-01-29,activate,Email,EU
4058,2024-01-28,session,Email,EU
4058,2024-02-03,session,Email,EU
4058,2024-02-06,session,Email,EU
4058,2024-02-12,session,Email,EU
4058,2024-02-13,session,Email,EU
4058,2024-02-19,session,Email,EU
4058,2024-02-20,session,Email,EU
4058,2024-02-23,session,Email,EU
4059,2024-03-16,session,Organic,APAC
4059,2024-04-04,session,Organic,APAC
4059,2024-04-06,session,Organic,APAC
4059,2024-04-08,session,Organic,APAC
4059,2024-04-09,session,Organic,APAC
4059,2024-04-10,session,Organic,APAC
4059,2024-04-11,session,Organic,APAC
4059,2024-04-12,session,Organic,APAC
4060,2024-02-18,activate,Ads,NA
4060,2024-02-15,session,Ads,NA
4060,2024-02-21,session,Ads,NA
4060,2024-02-27,session,Ads,NA
4060,2024-02-28,session,Ads,NA
4060,2024-02-29,session,Ads,NA
4060,2024-03-06,session,Ads,NA
4060,2024-03-08,session,Ads,NA
4060,2024-03-10,session,Ads,NA
4061,2024-02-22,activate,Ads,EU
4061,2024-02-22,session,Ads,EU
4061,2024-03-02,session,Ads,EU
4061,2024-03-13,session,Ads,EU
4062,2024-03-05,activate,Ads,EU
4062,2024-03-14,session,Ads,EU
4062,2024-03-24,session,Ads,EU
4062,2024-03-28,session,Ads,EU
4062,2024-03-31,session,Ads,EU
4063,2024-03-06,session,Ads,LATAM
4063,2024-03-10,session,Ads,LATAM
4063,2024-03-12,session,Ads,LATAM
4063,2024-03-14,session,Ads,LATAM
4063,2024-03-16,session,Ads,LATAM
4063,2024-03-22,session,Ads,LATAM
4063,2024-03-26,session,Ads,LATAM
4063,2024-03-27,session,Ads,LATAM
4064,2024-02-21,session,Email,APAC
4064,2024-02-22,session,Email,APAC
4064,2024-03-02,session,Email,APAC
4064,2024-03-10,session,Email,APAC
4064,2024-03-13,session,Email,APAC
4065,2024-01-25,session,Organic,NA
4065,2024-01-28,session,Organic,NA
4065,2024-01-29,session,Organic,NA
4065,2024-01-31,session,Organic,NA
4065,2024-02-01,session,Organic,NA
4065,2024-02-13,session,Organic,NA
4066,2024-03-15,activate,Organic,LATAM
4066,2024-03-16,session,Organic,LATAM
4066,2024-03-22,session,Organic,LATAM
4066,2024-03-29,session,Organic,LATAM
4066,2024-04-04,session,Organic,LATAM
4066,2024-04-07,session,Organic,LATAM
4066,2024-04-08,session,Organic,LATAM
4066,2024-04-10,session,Organic,LATAM
